GCF_000018545.1	WP_012708181.1	-	RecA	-	6.6e-179	592.9	1.8	7.9e-179	592.6	1.8	1.0	1	0	0	1	1	1	1	MULTISPECIES: recombinase RecA [Sinorhizobium]
GCF_000018545.1	WP_012707453.1	-	RecA	-	6.2e-06	24.0	1.9	8.6e-06	23.5	1.9	1.2	1	0	0	1	1	1	1	DNA repair protein RadA [Sinorhizobium fredii]
GCF_000061505.1	WP_011764242.1	-	RecA	-	2.9e-173	573.7	3.9	3.4e-173	573.5	3.9	1.0	1	0	0	1	1	1	1	recombinase RecA [Azoarcus olearius]
GCF_000067165.1	WP_012238588.1	-	RecA	-	4.4e-165	548.1	2.5	5.7e-165	547.7	2.5	1.0	1	0	0	1	1	1	1	recombinase RecA [Sorangium cellulosum]
GCF_000067165.1	WP_012235256.1	-	RecA	-	5.7e-152	504.9	1.0	7.1e-152	504.6	1.0	1.0	1	0	0	1	1	1	1	recombinase RecA [Sorangium cellulosum]
GCF_000067165.1	WP_231864756.1	-	RecA	-	9.5e-08	30.6	0.0	1.2e-07	30.3	0.0	1.2	1	0	0	1	1	1	1	recombinase A [Sorangium cellulosum]
GCF_000152885.1	WP_006956031.1	-	RecA	-	4e-179	592.3	3.8	4.7e-179	592.1	3.8	1.0	1	0	0	1	1	1	1	MULTISPECIES: recombinase RecA [Idiomarina]
GCF_000179655.1	WP_003849064.1	-	RecA	-	7.6e-178	588.9	6.7	9.1e-178	588.7	6.7	1.0	1	0	0	1	1	1	1	MULTISPECIES: recombinase RecA [Pantoea]
GCF_000181515.1	WP_034920919.1	-	RecA	-	3.4e-177	586.2	4.4	3.8e-177	586.0	4.4	1.0	1	0	0	1	1	1	1	recombinase RecA [Erythrobacter sp. SD-21]
GCF_000181515.1	WP_006832106.1	-	RecA	-	7.8e-06	22.6	0.2	1.2e-05	22.0	0.2	1.3	1	0	0	1	1	1	1	DNA repair protein RadA [Erythrobacter sp. SD-21]
GCF_000195225.1	WP_010450238.1	-	RecA	-	2.8e-176	583.9	1.9	3.4e-176	583.6	1.9	1.0	1	0	0	1	1	1	1	MULTISPECIES: recombinase RecA [Vibrio]
GCF_000195225.1	WP_010449244.1	-	RecA	-	9.3e-06	23.1	0.0	1.4e-05	22.5	0.0	1.2	1	0	0	1	1	1	1	translesion DNA synthesis-associated protein ImuA [Vibrio rotiferianus]
GCF_000204015.1	WP_006273001.1	-	RecA	-	3.9e-173	573.5	2.8	4.4e-173	573.3	2.8	1.0	1	0	0	1	1	1	1	recombinase RecA [Asticcacaulis biprosthecium]
GCF_000204015.1	WP_006273018.1	-	RecA	-	2e-11	41.7	0.2	1.7e-05	22.2	0.0	2.2	2	0	0	2	2	2	2	ATPase domain-containing protein [Asticcacaulis biprosthecium]
GCF_000204015.1	WP_006274275.1	-	RecA	-	1.3e-09	35.7	0.3	7.6e-05	20.1	0.0	2.4	2	0	0	2	2	2	2	circadian clock protein KaiC [Asticcacaulis biprosthecium]
GCF_000204015.1	WP_006274603.1	-	RecA	-	2.1e-06	25.2	0.3	3.4e-06	24.5	0.3	1.2	1	0	0	1	1	1	1	DNA repair protein RadA [Asticcacaulis biprosthecium]
GCF_000210835.1	WP_005785787.1	-	RecA	-	2e-170	564.5	4.7	2.3e-170	564.3	4.7	1.0	1	0	0	1	1	1	1	MULTISPECIES: recombinase RecA [Bacteroides]
GCF_000224655.1	WP_005025130.1	-	RecA	-	2.1e-159	528.1	0.1	2.8e-159	527.7	0.1	1.0	1	0	0	1	1	1	1	MULTISPECIES: recombinase RecA [Bilophila]
GCF_000224655.1	WP_009369243.1	-	RecA	-	9.9e-06	22.7	0.2	1.4e-05	22.2	0.2	1.2	1	0	0	1	1	1	1	MULTISPECIES: DNA repair protein RadA [Bilophila]
GCF_000235745.1	WP_019342350.1	-	RecA	-	4e-179	593.0	4.1	4.5e-179	592.8	4.1	1.0	1	0	0	1	1	1	1	recombinase RecA [Stutzerimonas stutzeri]
GCF_000235745.1	WP_019342297.1	-	RecA	-	8.3e-08	29.5	0.1	0.0012	15.8	0.0	2.2	2	0	0	2	2	2	2	ATPase domain-containing protein [Stutzerimonas stutzeri]
GCF_000241285.1	WP_010248510.1	-	RecA	-	5.2e-178	589.5	6.5	6.1e-178	589.2	6.5	1.0	1	0	0	1	1	1	1	MULTISPECIES: recombinase RecA [Pantoea]
GCF_000253255.1	WP_007014750.1	-	RecA	-	2.4e-178	590.7	3.6	2.7e-178	590.5	3.6	1.0	1	0	0	1	1	1	1	MULTISPECIES: recombinase RecA [Novosphingobium]
GCF_000259195.1	WP_010224770.1	-	RecA	-	7.7e-178	589.2	3.5	9.1e-178	588.9	3.5	1.0	1	0	0	1	1	1	1	MULTISPECIES: recombinase RecA [Pseudomonas]
GCF_000261705.1	WP_028142816.1	-	RecA	-	3.6e-178	590.8	2.2	4.4e-178	590.5	2.2	1.0	1	0	0	1	1	1	1	MULTISPECIES: recombinase RecA [Bradyrhizobium]
GCF_000261705.1	WP_018646982.1	-	RecA	-	2.2e-08	32.4	0.1	0.0013	16.7	0.0	2.2	2	0	0	2	2	2	2	MULTISPECIES: ATPase domain-containing protein [Bradyrhizobium]
GCF_000261705.1	WP_028145469.1	-	RecA	-	2.8e-08	32.1	0.1	0.0017	16.4	0.0	2.1	2	0	0	2	2	2	2	MULTISPECIES: ATPase domain-containing protein [Bradyrhizobium]
GCF_000261705.1	WP_038946489.1	-	RecA	-	3.8e-06	25.1	0.8	5.5e-06	24.6	0.8	1.3	1	0	0	1	1	1	1	MULTISPECIES: DNA repair protein RadA [Bradyrhizobium]
GCF_000268285.2	WP_004676193.1	-	RecA	-	7.7e-180	596.0	1.7	9.5e-180	595.7	1.7	1.0	1	0	0	1	1	1	1	MULTISPECIES: recombinase RecA [Rhizobium]
GCF_000268285.2	WP_016733269.1	-	RecA	-	3.2e-09	34.9	1.9	2.6e-05	22.0	0.1	2.2	2	0	0	2	2	2	2	ATPase domain-containing protein [Rhizobium phaseoli]
GCF_000268285.2	WP_012483297.1	-	RecA	-	2.7e-07	28.5	0.9	3.8e-07	28.0	0.9	1.2	1	0	0	1	1	1	1	MULTISPECIES: DNA repair protein RadA [Rhizobium]
GCF_000279285.1	WP_000344154.1	-	RecA	-	2e-178	590.5	3.4	2.4e-178	590.3	3.4	1.0	1	0	0	1	1	1	1	MULTISPECIES: recombinase RecA [Vibrio]
GCF_000287055.2	WP_017035175.1	-	RecA	-	1.4e-174	578.1	2.4	1.6e-174	577.9	2.4	1.0	1	0	0	1	1	1	1	recombinase RecA [Vibrio genomosp. F10]
GCF_000287055.2	WP_017036955.1	-	RecA	-	4.2e-06	24.0	0.0	7.3e-06	23.2	0.0	1.3	2	0	0	2	2	2	1	translesion DNA synthesis-associated protein ImuA [Vibrio genomosp. F10]
GCF_000300815.1	WP_017444482.1	-	RecA	-	1.6e-177	587.4	3.3	1.8e-177	587.3	3.3	1.0	1	0	0	1	1	1	1	recombinase RecA [Gayadomonas joobiniege]
GCF_000305755.2	WP_005436413.1	-	RecA	-	2.6e-176	584.1	1.9	3.1e-176	583.9	1.9	1.0	1	0	0	1	1	1	1	MULTISPECIES: recombinase RecA [Vibrio]
GCF_000305755.2	WP_009707012.1	-	RecA	-	5.6e-06	23.9	0.0	8.2e-06	23.4	0.0	1.2	1	0	0	1	1	1	1	MULTISPECIES: translesion DNA synthesis-associated protein ImuA [Vibrio]
GCF_000307775.2	WP_003294967.1	-	RecA	-	8.3e-179	592.1	4.8	9.6e-179	591.9	4.8	1.0	1	0	0	1	1	1	1	recombinase RecA [Stutzerimonas stutzeri]
GCF_000307775.2	WP_003294251.1	-	RecA	-	8.6e-08	29.7	0.1	0.0003	18.0	0.0	2.2	2	0	0	2	2	2	2	ATPase domain-containing protein [Stutzerimonas stutzeri]
GCF_000328885.1	WP_015571667.1	-	RecA	-	1.4e-178	591.4	3.7	1.6e-178	591.2	3.7	1.0	1	0	0	1	1	1	1	MULTISPECIES: recombinase RecA [Enterobacter]
GCF_000333895.2	WP_002537588.1	-	RecA	-	1.4e-178	591.5	2.9	1.7e-178	591.3	2.9	1.0	1	0	0	1	1	1	1	MULTISPECIES: recombinase RecA [Grimontia]
GCF_000341615.1	WP_003301150.1	-	RecA	-	1.1e-178	591.6	5.5	1.3e-178	591.4	5.5	1.0	1	0	0	1	1	1	1	MULTISPECIES: recombinase RecA [Stutzerimonas stutzeri subgroup]
GCF_000358675.2	WP_000963143.1	-	RecA	-	1.3e-179	594.8	2.8	1.5e-179	594.6	2.8	1.0	1	0	0	1	1	1	1	MULTISPECIES: recombinase RecA [Enterobacteriaceae]
GCF_000364445.2	WP_012319196.1	-	RecA	-	2.4e-178	591.1	1.5	3.1e-178	590.7	1.5	1.0	1	0	0	1	1	1	1	MULTISPECIES: recombinase RecA [Methylobacterium]
GCF_000364445.2	WP_010683589.1	-	RecA	-	2e-09	35.5	0.1	8.6e-06	23.5	0.0	2.3	2	0	0	2	2	2	2	circadian clock protein KaiC [Methylobacterium mesophilicum]
GCF_000364445.2	WP_010686668.1	-	RecA	-	8.1e-09	33.5	2.6	0.0011	16.6	0.0	2.2	2	0	0	2	2	2	2	ATPase domain-containing protein [Methylobacterium mesophilicum]
GCF_000364445.2	WP_039893734.1	-	RecA	-	7.7e-06	23.7	0.2	1.1e-05	23.2	0.2	1.2	1	0	0	1	1	1	1	DNA repair protein RadA [Methylobacterium mesophilicum]
